hu1,hu2,hu3,hu4,hu5,hu6,hu7,etiqueta
0.1605220316540598,0.0002826127593904321,3.908881165983247e-05,9.790636913548836e-08,9.688519688773895e-14,8.065054652347563e-10,-1.6522102339351876e-13,1
0.15997926276834593,8.100639533439944e-05,4.1019786350721254e-05,6.189948137180281e-08,-2.709516640882675e-15,-1.6500156143909949e-10,-9.859690593502918e-14,1
0.1624578085844683,0.000555319100013097,0.0001520351886650853,7.723539571096736e-07,5.353308845714297e-12,1.1017462104268583e-08,6.433481331808532e-12,1
0.20031000226457474,0.003147577699790103,0.004799258082255007,7.826002814679974e-05,-2.7485251232153432e-08,-2.857276359305879e-06,-3.9305367881753676e-08,3
0.198552503822264,0.0024409526618098276,0.004754973151811753,7.175280536606313e-05,2.6117960653320466e-09,-2.5033350418564913e-07,-4.18299599256311e-08,3
0.19227608337999696,1.404722235678724e-06,0.004528372773893595,2.4472810174975794e-08,-1.1300158990260549e-13,-1.973542014917187e-11,-2.315253423933808e-13,3
0.19333335524696754,0.0007615628026014091,0.0044304776683172405,1.963679523339813e-05,-4.372573467631639e-09,-4.2514899182320936e-07,3.798456675514331e-09,3
0.15962816658887857,4.0914039095516505e-06,3.2226830350806105e-05,4.2209224103803585e-09,1.179272522009291e-15,8.440907629494442e-12,1.01626658322935e-15,1
0.16728356825847135,0.0001394699526914589,4.21712628333325e-05,5.341972627771682e-07,-6.34878832058153e-14,-5.543654255475904e-09,-2.534688526828347e-12,2
0.1919195050528456,0.00016072532905195475,0.00440523704172552,4.292117113155094e-06,-4.665077392613654e-10,-4.311814467207417e-08,-3.6151761975319893e-10,3
0.16979273357134417,0.0009976075127103206,5.168180993188693e-05,2.4343464872738173e-06,2.5789365150331117e-11,5.99008690825744e-08,-8.970651101277283e-12,2
0.1595901950843185,7.391848693511997e-05,1.1090542595216876e-05,5.081730892547213e-09,-8.74122989872648e-16,-2.571745761561798e-11,8.314608445461616e-16,1
0.1935915925922165,0.0004228467308101472,0.004605616201716386,1.252322668500814e-05,-9.440171596806167e-10,-9.304772587323417e-08,-2.8555932244696356e-09,3
0.16678438336520496,4.251103114249776e-05,8.984569866365533e-06,9.025344345784668e-08,7.643389573842434e-14,-4.409097674852754e-10,-2.7624265350214908e-14,2
0.19736798684737505,0.0020277401773604827,0.004699187391761747,6.985796583811244e-05,2.7808134360339426e-08,1.968208874505479e-06,-2.8787799320386657e-08,3
0.19257576952845054,0.0005016768792407177,0.004394988648226864,1.4447192471247979e-05,3.2999413556127527e-10,6.0780919306705115e-09,3.625454290588206e-09,3
0.16114426180096975,0.00031048308151664886,9.178271297864112e-05,2.142537974693478e-07,-4.657232011636017e-13,-2.1610763229914804e-09,-8.281353776356721e-13,1
0.16021072486675783,9.71683567827068e-05,6.976853997791556e-05,5.36870258745597e-08,-4.227698183792976e-14,-2.7012719714545773e-10,-9.491457231205093e-14,1
0.19225576302365188,0.0005996763126117461,0.004285609396555594,1.2293077704648689e-05,-2.0283678584238376e-09,-1.9348025378450905e-07,-1.961432100649571e-09,3
0.19317002732329178,0.0002739862762701383,0.0045868044048626416,9.06630792279755e-06,1.7246598830584255e-09,1.3967853435324902e-07,-6.661688394393094e-10,3
0.1958340426567124,0.0014734343927019658,0.0046143881365090875,4.0381789818500876e-05,-4.578138811464826e-09,-5.432198135776207e-07,1.6819594002931003e-08,3
0.16042495074705249,5.9959270266960104e-05,0.00010039215929560946,9.103653196527027e-08,1.0078931653779658e-13,3.354293494579693e-10,-2.5609623659311125e-13,1
0.19377564171774214,0.000851711931061849,0.004475841184545979,2.212313453065362e-05,-4.857730491648283e-09,-4.717167797699708e-07,4.986576016460615e-09,3
0.16084760293984557,7.234911011901634e-05,0.00013717077542806756,1.2677559484653694e-07,-4.11411968303293e-13,-7.796380207534516e-10,-3.3201154605055584e-13,1
0.16780684982912375,0.00032869130609164404,5.503741233283048e-05,1.6879081615608777e-06,1.5748291266560823e-11,3.053346787417844e-08,-4.081808038332175e-12,2
0.19192633582190988,2.7110448886161446e-05,0.004457856983328595,7.114457102548496e-07,-2.7064408799306752e-11,-2.754358915365493e-09,2.954319060895097e-11,3
0.16164596261265002,0.0006886560526468934,2.0884871836163496e-05,1.003020158203949e-07,-1.237435056005733e-13,-2.1916724770071704e-09,7.590925885061276e-14,1
0.16101098445720147,0.00046141663792254685,3.2413024419309364e-05,1.622240507892143e-07,3.7194563096910175e-13,3.484427371557222e-09,5.821021470030142e-15,1
0.19155236606960785,0.0001544973090146213,0.004343813414675552,4.528169058099958e-06,4.848153402722602e-12,-1.5981495621876553e-09,6.350484709700901e-10,3
0.15972475986288553,8.529682901085175e-05,2.0627605468016e-05,1.4969111699102116e-08,-9.648450469160374e-16,-4.929559130258342e-11,-8.261843021931804e-15,1
0.16713524669511073,0.0001412739398959328,1.3892028537152959e-05,2.421136085549074e-07,-1.9218016712564903e-13,2.772932604040362e-10,-4.002859075372121e-13,2
0.16724827117672986,0.00014705861508957575,2.758520482986074e-05,3.795106256557647e-07,-7.762362423480422e-13,-4.539916425973561e-09,9.514579358625117e-13,2
0.1616850407251064,0.0004859323075507645,9.331743900995823e-05,4.881764214238535e-07,-1.7433098066748684e-12,-6.4199960736400784e-09,2.795971252302066e-12,1
0.2003388645899415,0.0031049989815690364,0.004868708441005568,0.00012486288973373618,9.532007908915098e-08,6.75536049005852e-06,-1.979953546533187e-08,3
0.16968945256871032,0.0009244699336028691,5.5986550729342625e-05,2.3449139490597936e-06,2.232695625088893e-11,4.2261264694881116e-08,1.494610589377503e-11,2
0.1678529607237641,0.000265919150916603,9.199027259223153e-05,1.954862603750127e-06,1.1736919629519486e-11,2.965174483830256e-08,-2.3440489317652254e-11,2
0.16059088436652358,0.0002204807545647849,6.24121800627044e-05,1.8149704748765596e-07,5.288904540662693e-13,2.2424029805574003e-09,-3.056472611317079e-13,1
0.16860260138941816,0.000581085206146105,4.5666063537973256e-05,1.1518149872424644e-06,-2.72452860795157e-12,2.9856252003706483e-09,-7.896751046775519e-12,2
0.1948805188669746,0.001004242440060385,0.004619254436751215,2.683375148699187e-05,-7.116651451518875e-09,-6.669059436741935e-07,6.213282810446358e-09,3
0.16852392502038652,0.0004913697105629295,7.51020114092181e-05,2.0867212855334552e-07,4.2649382130751413e-13,-4.6246554563409244e-09,-7.074689203132349e-13,2
0.1962068006822783,0.0016016529300431177,0.0046387192129946605,4.6229420199887046e-05,-3.4764608490534527e-09,-5.041169161080085e-07,2.1123872391685445e-08,3
0.16676563688252233,5.3822727341786694e-05,3.5456758273404035e-05,5.954098713481471e-07,9.523648752408384e-13,8.289352701670679e-10,-2.564611280667391e-12,2
0.16180462440028207,0.0005216878663491126,9.801274125908357e-05,4.0611242513466425e-07,-2.562157166890289e-12,-9.219703430870939e-09,1.219215752083599e-14,1
0.16064966023752586,0.00017610532550464125,8.56620587172333e-05,1.932445942874023e-07,7.860183567294602e-13,2.5277996064116653e-09,-1.8679072108765383e-14,1
0.16130939791776874,0.0005642674719999583,3.0298504777392747e-05,1.7838133366464773e-07,2.6327250457369065e-13,2.420210118591538e-09,-3.2041256412765376e-13,1
0.16089382451788914,7.36253837101102e-05,0.0001410500024772846,1.082638474541069e-07,-3.7545323426861594e-13,-8.29771746106024e-10,-1.9499406361868164e-13,1
0.19759870324740514,0.001959102790189136,0.0047750590950994785,7.37306694293477e-05,4.0446811938335675e-08,2.9235554216973934e-06,-1.6672528464650486e-08,3
0.1616704806515449,0.00032228278741539245,0.00014047921384357034,4.064987928515598e-07,2.4230518869489993e-12,6.103015112160927e-09,1.8880840015347828e-12,1
0.160877391221514,0.0003364071381524804,6.114422793207759e-05,1.8729125571927087e-07,-5.814771660442824e-13,-3.11255149660845e-09,-2.5217054322840717e-13,1
0.16726459942858954,8.316623879084442e-06,9.282874813821795e-05,1.3555448841322898e-06,1.4803259647672058e-11,3.731717804689862e-09,3.4760418476136987e-12,2
0.16742470368517703,0.00013463693330023103,6.186655555712818e-05,8.318947971493619e-07,-1.5344171389992691e-12,8.595547476735821e-09,5.767397832888084e-12,2
0.19261960875801803,1.857269657823159e-05,0.004583540016512406,4.530439604803413e-07,2.04744783089233e-11,1.9206119420444216e-09,2.6465439720605705e-12,3
0.19600557683048822,0.0014071785989412514,0.004678587429508307,4.4515722124992e-05,6.994867344292512e-09,4.224952131332461e-07,-1.9073315356506975e-08,3
0.15993346831221392,0.00015320684423036622,1.5390074729776437e-05,1.9956116158257228e-08,-2.9032950696476645e-15,-1.0192317316320927e-10,-1.0671588533863377e-14,1
0.17250153043302918,0.0019630323514262583,3.9324207383825754e-05,3.4330151117312976e-07,1.143460869444437e-12,1.372622623607776e-08,-5.325028755807908e-13,2
0.193779056853487,0.0006247788358473447,0.004564837866099243,1.8588386651447932e-05,-3.9677563631287216e-11,-2.755534502579687e-08,-5.414564911568369e-09,3
0.19752653007444998,0.0019769217751162632,0.004752907391268055,7.293310189777368e-05,3.976600579657542e-08,2.9311608592086564e-06,-1.6203332381493058e-08,3
0.1672912485814331,0.00015536001025440036,3.2763953440913614e-05,2.8520729864325184e-07,-7.446198512979928e-13,-1.7163426309830667e-09,-4.5349129727686726e-13,2
0.16085777006822657,7.480066800079254e-05,0.0001370750864465852,1.5457047376158845e-07,-4.1156301619240515e-13,-8.906013862386526e-10,5.803744784226921e-13,1
0.16725040601741498,0.0002810127219074107,7.97640966216578e-06,2.0749074191936877e-07,2.2230824739500942e-13,1.8747257389339133e-09,1.477569619542044e-13,2
0.1933176291806403,0.00051485376003291,0.004523288955734187,1.5578704069421433e-05,5.896576612294215e-10,3.241767692443483e-08,-4.093208946412999e-09,3
0.16012531347721837,2.3210257880856954e-05,7.993345010228851e-05,2.67124207532477e-08,1.9384994098480113e-15,7.481604125315722e-12,-3.898503392234748e-14,1
